1,2.4561,2.4487,2.5415,2.5952,2.6172,2.4536,2.5525,2.4377,2.4329,2.4414,2.5439,2.5781,2.3291,2.6123,2.5024,2.6526,2.5171,2.4768,2.6721,2.5757,2.428,2.6587,-0.29419,-0.26611,-0.15625,-0.2063,-0.28931,-0.1709,-0.28687,-0.28442,-0.16724,-0.16235,-0.30884,-0.19165,-0.25024,-0.26001,-0.34302,-0.26001,-0.16968,-0.15869,-0.31616,-0.18677,-0.17212,-0.30884,-0.33569,-0.15015,-0.28198,-0.18311,-0.25269,-0.14526,-0.23682,-0.29541,0.41382,0.44556,0.43335,0.42114,0.37354,0.40527,0.42969,0.4187,0.40894,0.43701
2,2.4561,2.4475,2.5427,2.5964,2.6184,2.4524,2.5549,2.4377,2.4341,2.4451,2.5464,2.5781,2.3291,2.6123,2.5037,2.655,2.5159,2.4768,2.6721,2.5781,2.4304,2.6599,-0.29297,-0.26855,-0.15991,-0.20874,-0.29053,-0.1709,-0.28564,-0.2832,-0.15869,-0.16235,-0.30273,-0.17944,-0.25269,-0.25757,-0.34058,-0.26001,-0.1709,-0.16357,-0.31616,-0.1709,-0.18311,-0.3064,-0.33447,-0.14038,-0.28198,-0.18311,-0.25024,-0.14404,-0.2356,-0.29541,0.41382,0.44556,0.43335,0.42236,0.37598,0.41504,0.42847,0.41992,0.41016,0.43823
3,2.4561,8.504079962620654,2.5439,2.5928,2.6233,2.4536,2.5549,2.4365,2.4329,2.4475,2.5476,2.5781,2.3303,2.6135,2.5061,2.6538,2.5159,2.4805,2.6733,2.5757,2.4304,2.6599,-0.29297,-0.26733,-0.15259,-0.20386,-0.28687,-0.16602,-0.28564,-0.2832,-0.16113,-0.15991,-0.30396,-0.18066,-0.24902,-0.25757,-0.33936,-0.25635,-0.18066,-0.16602,-0.3186,-0.16724,-0.18311,-0.30518,-0.33569,-0.15381,-0.28076,-0.18311,-0.25269,-0.14648,-0.2417,-0.30151,0.41138,0.44922,0.43213,0.41992,0.38208,0.40527,0.42969,0.42358,0.41016,0.43945
4,2.4573,8.50586783586308,2.5427,2.594,2.6233,2.4487,2.5562,2.4377,2.4341,2.4438,2.5452,2.5793,2.3279,2.6123,2.5049,2.655,2.5146,2.478,2.6758,2.5745,2.4292,2.6599,-0.28809,-0.27466,-0.14771,-0.20386,-0.29053,-0.16968,-0.28564,-0.28198,-0.16724,-0.16479,-0.30273,-0.18799,-0.25146,-0.26001,-0.34302,-0.26001,-0.177,-0.16724,-0.31616,-0.1709,-0.1709,-0.30396,-0.33691,-0.13916,-0.27954,-0.17334,-1.0238699004656966,-0.15747,-0.23193,-0.3064,0.4126,0.45044,0.43213,0.42114,0.38086,0.39185,0.42725,0.4248,0.41016,0.43823
5,2.4561,8.516183837516698,2.5415,2.594,2.6245,2.4512,2.5562,2.439,2.4329,2.4463,2.5452,2.5806,2.3291,2.6147,2.5061,2.6538,2.5159,2.478,2.6746,2.5745,2.4268,2.6611,-0.28809,-0.26978,-0.15381,-0.2124,-0.29175,-0.17944,-0.28564,-0.2832,-0.16357,-0.16724,-0.30029,-0.19531,-0.26367,-0.25757,-0.34058,-0.25635,-0.1709,-0.16846,-0.3186,-0.17212,-0.16724,-0.30518,-0.33691,-0.1416,-0.28076,-0.16968,-1.0188761230858225,-0.16357,-0.24292,-0.30762,0.41504,0.44434,0.43091,0.4187,0.38208,0.36255,0.42847,0.42114,0.40894,0.43579
6,2.4573,8.506329022594088,2.5403,2.5964,2.6221,2.4536,2.5562,2.439,2.4353,2.4438,2.5439,2.5781,2.3279,2.6147,2.5037,2.6538,2.5146,2.4768,2.6746,2.5769,2.428,2.6636,-0.29419,-0.26733,-0.15015,-0.2124,-0.28931,-0.17944,-0.28687,-0.28442,-0.15747,-0.16846,-0.30273,-0.19531,-0.25146,-0.25635,-0.34302,-0.26001,-0.1709,-0.16479,-0.32349,-0.17212,-0.1709,-0.30518,-0.33325,-0.14893,-0.28198,-0.18433,-1.0344031885936977,-0.15259,-0.23804,-0.30029,0.41504,0.44434,0.43091,0.4187,0.38452,0.35156,0.42847,0.42236,0.41016,0.43823
7,2.4585,8.503537847139263,2.5415,2.5952,2.6233,2.4536,2.5549,2.4414,2.4353,2.4451,2.5476,2.5769,2.3279,2.6135,2.5024,2.6538,2.5183,2.4756,2.6721,2.5769,2.4268,2.6624,-0.29175,-0.26855,-0.15259,-0.21484,-0.28687,-0.17334,-0.28564,-0.28442,-0.15991,-0.16846,-0.30396,-0.19531,-0.25269,-0.25757,-0.3418,-0.25513,-0.16968,-0.177,-0.31738,-0.16846,-0.17578,-0.30151,-0.33569,-0.15625,-0.27954,-0.18188,-1.007346918955361,-0.14771,-0.24292,-0.30151,0.41504,0.44312,0.43213,0.41992,0.38696,0.34424,0.42847,0.42114,0.40894,0.43701
8,2.4585,8.510526467103386,2.5427,2.594,2.6221,2.4548,2.5562,2.439,2.4353,2.4463,2.55,2.5806,2.3291,2.6147,2.5049,2.655,2.5171,2.4768,2.6733,2.5732,2.4292,2.6611,-0.29053,-0.26978,-0.15991,-0.20874,-0.28564,-0.177,-0.28442,-0.28809,-0.16846,-0.17578,-0.30396,-0.20264,-0.25269,-0.25757,-0.3418,-0.25635,-0.1709,-0.16479,-0.31738,-0.16602,-0.16724,-0.30273,-0.33569,-0.15015,-0.27954,-0.17212,-1.0293640465796394,-0.13794,-0.23804,-0.30518,0.41382,0.448,0.43091,0.41748,0.38818,0.33936,0.42725,0.42358,0.41382,0.43701
9,2.4597,8.512706911870271,2.5439,2.594,2.6245,2.4536,2.5586,2.4402,2.4365,2.4463,2.5488,2.5818,2.3291,2.6123,2.5049,2.6538,2.5171,2.4768,2.6733,2.5757,2.4292,2.6611,-0.28809,-0.26733,-0.16235,-0.19897,-0.28564,-0.17944,-0.28442,-0.28198,-0.1709,-0.17456,-0.30518,-0.19531,-0.25146,-0.26001,-0.3418,-0.26001,-0.16846,-0.17212,-0.31494,-0.16968,-0.18188,-0.30029,-0.33569,-0.15137,-0.28076,-0.16724,-1.02014150618362,-0.14404,-0.24048,-0.31616,0.4126,0.44556,0.42969,0.42236,0.38696,0.32349,0.42847,0.42358,0.41382,0.43823
10,2.4609,8.510930246718313,2.5427,2.5964,2.6233,2.4548,2.5562,2.4377,2.4365,2.4438,2.5476,2.5842,2.3303,2.6111,2.5049,2.655,2.5159,2.478,2.6733,2.5745,2.4304,2.6599,-0.29175,-0.271,-0.16113,-0.19653,-0.29175,-0.17334,-0.28564,-0.2832,-0.16113,-0.16113,-0.30518,-0.18799,-0.24902,-0.25635,-0.34424,-0.25879,-0.1709,-0.17944,-0.31128,-0.15625,-0.16357,-0.30273,-0.33813,-0.15015,-0.28198,-0.18188,-1.0363176895951567,-0.14893,-0.2478,-0.32349,0.4126,0.44312,0.42969,0.42358,0.39185,0.32593,0.42969,0.4187,0.41016,0.43823
